F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,Target
181.8,-11642.92,3,6.68,-532.71,Europe,4064.96,11.79,Very low,63.39,51.48,-205.2,5416.86,-1.86,-7.53,106.32,2296.94,-1189.58,-1711.7,1073.32,0.72,-672.42,0.71,-25.6,26.52,57.87,-18.94,-2544.63,-912.66,2053.5,5,50.34,-10.24,-12.42,24.37
250.92,-10246.67,6,4.52,-627.39,USA,2773.24,7.74,High,84.9,55.35,-267.18,4596.33,47.22,-13.03,-404.26,1449.34,-1993.58,-2247.44,152.28,6.99,-1944.62,3.18,-33.09,0.14,148.41,-5.2,1912.8,-295.89,3649.2,0,38.7,-7.82,-21.01,411.89
662.82,-10502.75,3,26.02,-254.73,USA,4482.94,18.42,Very high,72,61.29,-207.52,5613.09,-42.57,-10.7,3275.04,1064,-2054.22,-2433.68,564,-5.88,-1403.66,3.57,-32.27,0.38,104.51,-26.64,-5295.15,-147.66,3976.62,4,58.8,-2.44,-43.32,223.85
497.01,-17505.03,4,0.98,-740.47,Europe,3726.24,12.54,High,70.41,32.43,-223.82,4887.87,-37.86,-6.68,6824.18,1633.54,-136.32,-2603.14,386.04,0.51,-987.86,2.9,-26.73,4.16,143.95,-19.26,-2543.82,-272.27,4310.94,6,43.43,0.76,-84.85,56.26
249.21,-7930.86,2,0.62,-332.75,Europe,4431.5,17.7,Very low,62.67,69.3,-176.52,4753.98,-65.55,-5.83,-3025.1,1492.82,-1254.1,-1138.42,1245.26,-15.51,-1867.06,7.07,-27.86,1.26,172.09,-27.16,-17100.24,-121.21,5775.03,7,-3.15,-12.64,-33.46,-8.93
295.17,-9452.67,3,2.98,-430.82,USA,4721.58,9.57,High,69.18,40.38,-254.38,6490.05,-150.33,-10.06,-6654.45,1209.2,-1462.74,-1960.58,-314.38,-6.27,-996.86,2.33,-26.28,8.72,103.44,-27.22,30557.37,-116.05,3673.11,2,55.26,-19.36,-72.96,298.68
86.46,-12842.43,7,0.88,-249.27,Rest,4505.26,15.96,Very high,73.26,69.99,-168.2,6280.62,36.75,-6.76,6615.54,2487.56,-994.68,-2647.56,552.76,-22.05,-568.82,11.79,-32.61,3.46,135.34,-22.2,-2155.05,-524.58,4685.7,3,61.41,-10.26,-35.18,83.33
260.46,-18440.15,2,3.9,-405.78,USA,5094.8,16.8,Very high,43.11,83.01,-290.82,4490.52,-216.18,-2.99,7572.03,538.64,-1933.3,-2061.06,658.98,3.18,-843.28,7.34,-29.64,153.44,114.98,-25.86,-7649.73,-274.4,4175.55,5,69.68,6.28,-91.56,15.51
331.14,-4468.56,2,10.46,-31.52,USA,1991.94,17.07,Very high,68.07,92.7,-276.4,3557.82,-98.94,-12.44,10331.91,2859.52,-2148.54,-1828.98,961.44,-6.15,-123.86,4.35,-33.26,12.28,5.12,-18.88,6014.97,-64.77,5080.41,7,39.13,-18.54,-24.31,-8.93
576.33,-7556.41,3,7.22,-482.21,Rest,4558.86,22.83,Very low,58.68,67.83,-274.5,4533.51,-10.8,-1.55,776.01,2284.5,-1601.06,-1846.16,1368.3,16.89,-787.94,3.65,-21.5,1.02,115.01,-19.7,4082.76,-246.51,4913.16,2,13.15,-2.76,-14.73,266.43
441.42,-10384.3,6,6.26,-344.88,Rest,4674.1,7.26,Low,74.1,45.9,-212.58,4443.84,54.84,-6.47,-525.05,1363.8,-2230.26,-2640.5,955,-4.98,-737.16,3.32,-29.77,0.16,103.45,-9.92,-10560.9,-239.25,4952.43,3,-15.84,2.36,-69.05,288.02
319.5,-12367.72,2,21.36,-477.63,Europe,3402.24,16.89,Low,71.76,51.36,-248,4591.68,-106.23,-3.14,2227.78,2113.7,-1728.64,-1908.2,1256.4,-0.84,-756.62,4.64,-26.86,0.46,37.41,-35.88,-24572.25,-543.41,3939.69,4,83.47,-11.96,-25.04,-3.27
211.41,-13210.03,3,2.56,-673.14,Rest,4991.34,15.39,Medium,74.37,69.12,-105.26,2965.89,130.59,-8.76,4960.73,2072.3,-1723.34,-1861.92,362.8,2.73,-860.58,3.34,-24.03,3.08,172.03,-45.48,-417.03,-820.71,4108.38,4,35.36,-0.84,-56.3,170.16
143.19,-10685.29,5,1.82,107.09,UK,4374.18,7.86,Very high,63.33,67.62,-215.98,4544.04,-61.08,-9.31,-1305.25,2462.16,-1107.6,-1656.68,-38.38,9.27,221.56,1.31,-25.49,0.96,51.84,-22.26,-3104.7,23.93,4141.62,6,-0.28,-3.56,-50.26,385.12
311.28,-10261.93,6,12.1,-835.26,Rest,3480.46,18.51,High,45.45,60.96,-165.2,4437.09,-1.59,-4.33,1950.88,2743.16,-2077.72,-1740.34,1881.08,2.37,-810.28,9,-32.2,6.06,102.22,-21.64,-19484.49,-668.41,5093.76,4,107.51,1.08,-37.24,105.15
385.68,-12658.34,7,6.56,-443.45,UK,5912.7,17.91,Low,70.92,58.44,-217.26,4729.14,34.02,-3.37,4211.88,1145.44,-2065.56,-1486.88,1411.88,-5.94,-908.46,2.07,-35.46,1.52,138.39,-21.6,-10205.82,-250.41,3432.93,4,34.74,-5.88,-88.37,470.83
302.97,-13311.39,3,3.04,11.24,USA,3466.5,4.65,Low,80.46,59.67,-147.54,5383.47,-16.86,-9.35,2526.22,2476.62,-1829.52,-2839.96,591.8,-1.41,-241.72,8.38,-30.82,41.66,126.7,-23,-3414.36,-285.64,3981.21,3,73.93,-20.16,-92.64,-8.93
290.91,-15210.71,3,5.22,-235.53,Europe,4421.3,17.1,Medium,48.69,65.67,-207.6,4315.41,-220.98,-10.96,2842.57,2201.76,-3001.44,-2107.16,662.24,-1.17,-810.92,6.19,-39.64,2.42,117.98,-19.2,22701.84,-122.24,4358.82,5,83.88,-6.22,-71.09,1.92
391.92,-14153.08,4,1.62,-66.88,Rest,3785.82,12.63,Very high,87.96,63.63,-198.58,3362.82,-43.26,-12.62,9657.82,1672.36,-2257.34,-2289.18,106.88,-14.43,-589.24,5.94,-26.75,0,87.33,-27.52,5950.17,-344.55,3811.8,1,79.46,2.34,-19.35,484.06
325.47,-5080.47,3,10.86,133.41,UK,4473.44,23.76,High,58.65,62.25,-151.98,5400.03,26.76,-6.14,726.77,1933.74,-1946.7,-2318,818.94,1.26,-1388.52,1.54,-41.2,0.02,112.91,-29.56,1473.27,-459.47,3857.19,5,86.56,18.36,-57.47,393.23
224.4,-11561.71,4,5.08,-247.22,Rest,3972.82,3.93,High,43.26,59.76,-220.78,5657.49,-115.44,-12.28,5900.67,1692.78,-1377.32,-1424.6,-124.44,-0.24,-181.24,4.98,-30.86,0.92,-52.96,-10.96,-1267.68,-642.62,4545.03,2,35.32,-6.8,-21.74,105.97
379.65,-13769.86,4,13.46,-214.19,Rest,4430.12,8.16,Low,69.72,78.6,-248.54,4455.84,11.01,-9.51,800.96,2250.46,-2170.3,-1323.96,1267.84,2.91,-1176.8,3.18,-30.6,18.54,95.72,-24.4,30605.94,185.95,3543.27,4,13.85,3.82,-63.18,70.05
593.31,-8961.82,3,4.08,194.92,UK,4311.28,5.34,Medium,62.43,72.03,-211.72,4367.04,-126.39,-11.94,4541.23,45.78,-2510.22,-2107.8,1138.48,15.51,378.6,4.05,-29.92,0.2,289.19,-39.08,8580.93,-314.46,3445.95,6,75.14,-3.42,-44.69,-8.93
113.94,-12608.57,4,5,72.13,Rest,4896.82,6.33,High,66.33,56.55,-107.52,1768.65,-34.83,-9.13,300.92,2999.82,-1683.08,-1332.08,580.3,2.49,-904.76,0.48,-26.65,513.46,122.09,-25.32,5039.58,-477.52,6662.13,3,62.19,-1.82,-0.49,640.84
209.85,-10886.04,3,6.14,-204.64,Europe,3676.9,5.4,Low,70.86,70.5,-202,3433.5,-55.05,-12.29,2124.3,2145.34,-1940.08,-1768.34,-286.38,-4.2,-1209.8,1.62,-30.18,0.04,83.63,-2.32,-7668.03,-173.07,4921.59,3,71.68,-3.86,-57.58,29.29
54.45,-8368.55,5,5.12,124.56,USA,4680.92,27.09,High,66.87,90.48,-148.02,6610.14,-6.06,-12.21,-959.44,1108.22,-1731.92,-2620.26,1368.8,7.11,-1037.94,7.9,-28.73,0.66,106.45,-43.16,1765.5,70.83,6086.94,2,23.63,-3.68,-76.76,286.03
306.06,-14087.57,5,14.72,-171.26,Rest,3978.52,-11.19,Very high,58.98,71.37,-211.92,4626.84,-153.84,-11.63,-1796.62,1979.3,-2149.78,-613.9,1300.82,4.29,192.9,5.3,-30.17,4.6,125.81,-18.74,-5752.59,550.42,5095.5,7,21.14,6.22,-55.14,-8.93
231.48,-6417.93,2,4.88,143.39,Europe,3826,5.34,Low,77.55,41.37,-93.1,4476.75,24.24,-11.11,1095.03,2276.98,-1060.04,-1091.84,2430.44,-3.84,-740.94,0.75,-30.44,7.36,107.99,-41.32,-36067.44,-557.7,4946.64,6,6.39,-6.06,-70.42,-8.93
248.79,-10314.14,1,8.66,-355.95,USA,5047.98,4.5,Very low,80.82,64.83,-186.02,5364.81,-99.42,-11.26,1367.59,1226.54,-1872.78,-2063.4,1401.78,4.74,451.66,6.75,-29.21,0.12,115.43,-19.64,-3145.74,26.53,3570.06,2,5.48,-2.62,-43.96,-8.93
333.72,-15953.74,3,2.62,59.34,UK,4046.46,24.51,Very low,66.87,71.97,-249.96,4967.16,93.18,-16.21,1269.85,1413.5,-2185.94,-2008.64,1488.82,0.51,-369.36,2.09,-31.31,27.56,125.49,-18.36,-738.27,297.44,4793.94,4,-7.79,-5.58,-64.46,338.83
435.45,-4798.25,3,2.26,-392.6,USA,6856.42,9.51,High,57.78,62.55,-271.06,4422.12,-73.41,-8.06,2586.47,937.54,-806.46,-2906.2,854.06,23.22,-92.84,7.05,-27.21,0.04,27.41,-42.4,19573.89,-127.98,4023.06,3,83.63,-3.96,-17.82,-8.93
290.46,-5275.1,6,7.94,-51.37,Europe,5420.12,22.35,Very high,65.55,49.8,-91.52,5205.15,-135.78,-11.96,855.11,1405,-1227.48,-1538.64,286.88,1.08,69.7,2.39,-27.98,0.24,106.47,-23.78,-21758.34,-340.7,3969.72,9,-4.56,-2.48,-44.43,92.55
474.51,-6483.01,3,17.42,-192.46,UK,4682.94,18.39,High,67.08,72.63,-265.36,4854.18,19.95,-8.04,1135.4,2054.16,-2085.06,-1115.1,537.02,2.37,-1148.4,2.54,-27.44,0.56,97.64,-25.8,-3091.56,-237.58,4713.09,3,-12.54,-2.36,10.2,390
399.96,-13587.29,1,10.56,-184.98,Rest,6208.24,24.57,Medium,69.06,79.68,-229.62,5260.29,-92.4,-12.76,3609.55,1851.78,-1637.88,-2583.52,752.12,6.51,337.74,0.77,-27.32,289.06,73.27,-18.98,9872.04,46.93,4329.93,3,25.55,-9.96,-11.06,624.58
292.92,-17084.69,4,5.56,-195.66,Europe,4842.02,18.33,Medium,67.59,67.74,-266.92,6677.28,-212.13,-6.74,2056.67,1207.48,-1120.28,-1163.52,1246.02,-2.04,534.4,10.77,-29.29,0.26,139,-26.12,-5159.61,62.71,4734.63,1,123.89,-4,-46.71,28.12
381.87,-13360.75,8,7.92,-40.8,UK,5060.18,3.42,Very low,61.2,67.05,-246.42,4798.98,-219.66,-10.38,5476.14,1308.18,-2485.04,-2464.38,180.4,-0.42,-667.84,2.1,-25.85,0.16,268.6,-32.72,8589.48,293.26,4276.14,4,-8.16,-11.58,-41.05,170.98
242.58,-4389.98,5,4.56,-594.35,Europe,5586.64,10.23,Low,58.11,64.71,-253.46,2894.46,53.52,-10.12,2308.92,2323.08,-1937.2,-1671.76,698.38,11.22,-516.58,5.13,-33.81,0.06,135.3,-24.16,11732.16,-353.91,2024.82,4,110.32,-4.34,-65.99,-8.93
374.67,-9811.89,5,14.5,-565.31,Europe,1106.74,5.58,High,15.72,46.92,-191.5,4481.55,11.76,0.23,2542.91,1601.84,-994.16,-917.26,788.84,-13.62,938.14,4.36,-32.28,1.38,97.98,-27.68,-20388.12,-537.5,2544.36,6,33.67,-6.38,-85.38,-0.57
536.67,-7260.75,4,1.04,-576.77,Rest,4330.08,9.75,High,78.18,72.78,-190.9,4239.72,-118.71,-11.57,-1098.71,1883.88,-2669.44,-2091.7,380.28,12.9,176.94,3.6,-30.13,8.02,106.06,-25.84,-22334.25,-429.19,4215.63,5,56.9,0.06,-20.02,116.49
303.63,-11329.3,3,2.46,-201.48,Rest,4618.74,19.32,Medium,59.22,83.97,-272.32,4242.75,-35.94,-6.81,3340.54,966.96,-2316.82,-1870.54,953.64,-13.74,62.76,4.12,-29.44,0.5,128.57,-24.62,13690.47,-430.39,4365.78,5,12.95,-4.94,-45.11,91.26
218.91,-5478.3,3,7.48,-60.12,USA,4044.9,-6.63,Medium,54.93,73.17,-202.44,4523.91,-70.26,-5.12,602.35,2849.2,-1555.04,-1454.16,869.22,-0.12,-139.8,4.82,-28.26,6.94,120.86,-26.62,22141.62,-359.76,3614.88,2,56.4,-2.08,-24.35,-8.93
225.18,-11632.14,4,0.5,-631.73,Rest,4546.48,-4.92,Very low,68.79,59.16,-193.24,4575.87,-189.36,-7.79,1321.27,2568.48,-1271.9,-1071.08,1190.04,6.27,-234.32,1.99,-19.76,108.06,-5.76,-20.14,-1883.52,-969.93,2358.84,10,96.51,-5.26,-77.15,-8.93
239.97,-7611.96,1,3.04,-267.03,USA,4212.34,10.47,High,97.5,51.3,-238.62,4760.94,-96.27,-6.09,2158.22,1158.38,-1691.96,-1388.6,764.56,-2.1,-1522.44,6.09,-29.47,1.48,89.34,-31.68,1098.12,-373.85,4416.42,4,86.05,24.96,-47.29,-8.93
193.65,-11093.29,9,9.28,-468.28,Rest,4735.1,10.41,Very low,69.75,85.86,-251.34,5398.29,-214.41,-7.76,424.83,2734.08,-764.84,-1082.16,-79.3,-35.82,-1299.54,6.4,-30.53,12.88,126.23,-20.42,12951.9,-225.85,2036.55,8,55.51,17.94,-96.41,-8.93
167.25,-10472.76,4,4.64,-607.65,USA,3739.52,27.18,Very high,68.19,51.9,-202.76,4589.13,-229.8,-7.2,-79.89,1195.28,-1033.7,-2696.7,775.9,5.79,-373.58,4.89,-33.69,5.52,96.51,-22.96,11492.49,-307.48,3624.72,3,29.6,-3.58,-109.46,387.1
172.68,-19165.36,4,10.94,332.08,Europe,4498.64,10.71,High,63.42,64.17,-210.68,3826.53,76.77,-8.68,-332.4,2517.38,-1867.08,-2796.38,250.54,-3.45,-501.82,8.11,-28.89,6.56,56.78,-24.24,3590.1,-132.01,6125.67,4,40.23,-5.04,-24.07,18.35
326.19,-12745.8,4,15.3,-58.11,Europe,4092.92,7.59,Low,83.67,68.19,-195.28,5110.92,-80.91,-3.92,3109.4,2278.48,-2105.28,-1973.34,-346.42,-16.56,-1218.04,4.37,-27.95,0.24,101.99,-17.88,-1127.16,153.17,4518.87,5,15.35,-3.68,-34.65,-8.93
278.07,-17491.58,4,14.16,-68.34,UK,5503.56,19.2,Low,57.33,63.51,-253.92,8314.77,-59.1,-5.83,-6197.74,1712.48,-1554.52,-1113.18,1561.76,0.54,-849.48,2.49,-29.09,0.08,131.45,-20.58,-8810.58,30.74,1205.49,8,55.39,14.82,-69.67,121.3
381.93,-12542.12,5,9.52,-556.61,USA,4245.9,24.24,Very high,69.6,71.94,-192.84,5608.44,-272.16,-9.72,2445.13,2475.62,-1931.42,-1905.86,832.78,-2.28,-64.7,2.08,-29.71,0,135.6,-25.86,-3193.92,-322.67,2550.66,3,50.51,-7.52,-31.62,500.99
120.93,-10315.66,5,9.42,-410.15,UK,4435.36,9.03,High,60.21,64.32,-188.82,43.11,-142.56,-8.91,9108.56,1255.1,-1125.22,-479.5,851.46,58.26,-442.64,2.39,-28.49,0,107.06,-22.52,-7810.47,-1.69,5102.88,5,59.16,-6.94,-61.5,125.53
1.95,-12170.86,3,2.82,181.92,Europe,3757.16,14.67,Very low,65.76,55.92,-157.26,4735.74,-46.68,-5.61,1461.85,2451.4,-1189.76,-1973.84,1423.4,-11.13,925.1,1.49,-31.19,15.76,147.96,-21.42,29061.42,33.68,3905.19,5,51.5,3.08,-54.95,22.26
333.3,-10121.6,6,11.46,-314.02,Rest,4840.74,13.62,Medium,84.96,65.37,-121.68,4260.27,-47.73,-11.13,2270.47,2259.96,-2143.1,-2106.92,-166.38,-0.9,-378.34,5.97,-40.32,699.74,124.68,-18.92,239.55,-397.04,4019.49,3,15.7,-5.92,-47.62,258.14
384.78,-12891.73,4,3.24,-422.59,USA,4239.88,12.84,Medium,62.25,61.65,-253.5,4590.93,-262.53,-10.98,6150.53,2183.14,-1802.76,-2106.04,536.44,-3.15,-353.2,11.43,-34.46,0.02,145.2,-24.08,-22975.95,-51.7,4104,4,63.04,2.58,-49.3,-8.93
145.05,-13020.57,5,15.14,158.53,Europe,6209.28,21.3,Very low,63.72,72.57,-198.48,4717.32,-186.72,-13.19,-4866,2147.66,-1763.52,-989.24,1076.96,-19.89,-1212.3,5.36,-27.88,12.54,150.62,-36.16,-21737.07,-493.78,4176.63,7,-1.72,-3,-106.61,3
443.61,-7280.69,5,6.14,-368.95,USA,5200.22,19.95,Medium,76.92,65.1,-265.3,4780.65,-158.1,-9.34,2071.89,1452.98,-860.56,-1355.08,859.82,-6.48,70,15.22,-31.77,13.46,104.2,-25.64,2562.3,-793.49,4059.6,3,11.09,-7.18,-81.8,-8.93
437.22,-12495.24,3,15.22,-272.71,Rest,5180.18,24,Very high,66.33,73.32,-243.56,6144.36,-94.71,-8.4,697.47,1966.64,-1428.5,-1312.68,1762.62,0.06,-1534.5,1.91,-35.19,8.36,133.52,-16.7,-1838.1,-497.01,3746.04,4,59.32,3.36,-38.17,716.21
238.77,-13964.8,5,3.76,-499.19,UK,4621.1,31.44,Very low,65.85,85.71,-174.64,5164.14,-96.42,-5.5,1498.5,2444.96,-1202.06,-1816.06,148.3,-3.06,-1540.68,0.09,-26.66,22.58,146.67,-19.04,7334.88,-37.13,4124.73,6,78.98,-2.72,17.19,504.24
218.04,-18045.55,2,1.66,124.03,Rest,3565.22,6.57,Medium,71.64,26.64,-264.68,4442.34,-22.65,-10,5277.21,1691.1,-2543.52,-1666.64,463.76,18.84,-740.66,6.14,-34.53,0.24,87.98,-24.82,21676.74,-430.29,4130.13,2,32.48,-13.94,-61.73,-4.41
255.9,-10211.64,4,8.96,-538.37,Europe,4249.7,21.45,Medium,65.58,59.07,-215.84,4620.9,-83.43,-9.04,4382.9,2653.6,-2564.18,-2087.86,479.78,-1.92,-1038.64,8.94,-26.14,0.36,106.98,7.58,-25705.26,-132.13,1702.77,3,65.53,-1.72,5.63,5.57
281.46,-9687.44,2,2.7,-192.64,UK,4305.76,1.56,Very low,64.59,81.27,-163.22,5634.78,-199.71,-13.23,2188.24,2266.94,-1746.18,-1976.04,658.58,19.26,-1197.04,1.83,-29.86,0,121.54,-21.7,-3580.23,-83.23,4624.35,4,69.09,-20.22,-16.41,-8.93
247.8,-12841.53,7,10.02,-150.3,USA,5546.48,28.32,Very low,70.77,66.3,-272.86,4104.93,-163.44,-5.68,-1681.37,3158.54,-2530.54,-2314.22,731.44,-8.01,-51.46,1.78,-30.05,95.14,111.59,-25.18,22033.32,-460,1899.42,3,77.6,-12.66,-29.22,471.64
292.98,-13004.54,2,10.02,-443.34,Europe,6233.84,-1.68,Very high,59.97,45.3,-236.96,6641.34,-73.05,-9.29,1610.06,1209.24,-1688.08,-2736.94,132.66,2.73,-773.38,4.52,-29.15,2.52,113.39,-26.36,126.9,-497.7,1712.94,2,77.21,-1.92,-19.61,22.68
175.92,-11097.68,5,6.48,-318.25,UK,4893.96,16.29,Very high,66.54,55.92,-170.34,3836.1,-57.45,-8.74,3230.37,1941.68,-1476.6,-3348.96,1305.16,-14.94,-1254.66,3.26,-29.31,0.48,153.82,-18.72,-35349,66.34,6751.44,4,55.08,-2.52,-48.16,471.89
108.66,-8139.41,4,13.72,-859.4,Europe,4706.86,15.3,Very low,67.08,54.45,-219.16,7198.71,-18.96,-1.84,944.97,1887.88,-1484.38,-3751.92,1254.72,-17.28,-1022.98,3.49,-30.11,4.36,95.5,-20.72,-4430.01,-584.83,4034.1,5,-6.88,2.88,-39.68,-4.31
190.38,-10024.69,7,8.6,-357.42,USA,4050.76,10.17,Low,36.54,31.95,-259.4,4856.7,-184.83,-11.33,-24.42,2175.84,-1235.18,-1535.58,911.94,5.16,112.28,4.01,-28.24,0.18,137.56,-19.64,-2642.4,-557.81,6003.21,4,61.64,4.16,-105.79,157.35
377.82,-11557.86,1,9.44,-131.68,Europe,4331.78,11.7,Medium,49.74,70.17,-141.68,3445.71,-79.86,-6.01,-486.25,1900.68,-1292.04,-2057.52,-274.82,8.73,71.36,3.72,-29.89,0.08,85.29,-14.96,8025.51,-554.73,4838.94,6,56.62,-4.68,-87.29,-8.93
346.38,-7053.43,3,6.6,-850.64,USA,3908.96,33.39,Medium,67.71,65.16,-238.94,5277.12,-59.73,-11,-3105.16,866.9,-2042,-1712.52,1190.1,-5.85,-1239.48,8.83,-27.14,2.92,127.06,-23.2,1037.97,-851.75,4632.12,5,42.73,-8.82,-14.11,55.41
61.08,-6932.76,3,12.62,-928.34,Rest,4604.58,21.57,Low,65.19,66.84,-167.1,5381.07,-297.15,-5.82,5558.5,2045.32,-1507.26,-2805.46,875.96,4.86,-291.36,5.71,-22.41,45.5,150.07,-22.52,-4706.82,374.97,3862.98,8,78.79,0.68,-29.08,-8.93
196.62,-8646.43,6,8.24,-195.48,UK,4473.52,-5.28,Very low,68.79,78.51,-32.62,4612.59,-331.2,-8.95,4017.48,3199.66,-790.46,-3314.38,888.16,3.18,383.56,1.78,-35.13,1.3,134.81,-19.9,-14032.59,-410.7,2897.76,8,19.37,-3.4,-23.33,-8.93
439.41,-4304.33,1,16.28,-828.67,Rest,3852.78,12,High,60.27,93.72,-179.08,3394.38,-1.74,-10.43,5619.33,2394.22,-1249.32,-1938.2,594,2.88,137.2,0.46,-23.84,0.24,88.08,-8.56,-15518.34,-496.79,4227.3,4,40.86,-5.02,-87.19,99.05
395.1,-7239.89,6,4.86,-659.06,UK,4057.92,13.68,High,56.43,75.09,-310.5,6546.21,93.96,-11.56,-3391.51,2495.38,-232.02,-2242.24,35.98,-12.24,-714.56,1.52,-27.43,0.02,111.7,-13.78,-306.06,-198.41,4014.99,4,17.15,-2.46,-4.38,514.53
427.05,-15494.2,4,4.86,-414.47,Europe,4463.9,7.2,Very low,74.34,65.13,-228.7,4097.25,-159.87,-9.58,-1287.66,3072.56,-1849.76,-1995.72,23.62,3.15,345.48,4.99,-31.9,1.92,110.01,-16.94,-2436.24,-201.45,3987.93,5,4.81,-12.3,-33.54,-8.93
293.58,-11872.68,7,13.68,-512.17,USA,4361.58,8.73,Low,66.27,62.73,-57.88,4018.08,-210.36,-14.43,3605.15,2047.48,-1960.1,-1747.76,723.1,-0.54,-1512.22,7.02,-27.61,0.06,162.99,-25.64,-4631.67,-805.4,3757.11,5,153.41,-5.02,-23.06,-8.93
196.5,-12152.53,3,11.54,400.51,Rest,5028.58,9.96,Medium,58.5,62.07,-158.74,1943.28,-41.7,-11.75,-771.5,1994.48,-991.08,-1286.16,1380,-2.4,-914.48,5.95,-31.03,0.14,17.14,-20.7,-13487.73,-32.88,2504.1,1,22.11,-3.34,-98.65,163.11
387.12,-12132.36,3,6.26,-645.71,Europe,4351.36,8.64,High,60.69,65.82,-249.8,5333.82,-109.11,-13.26,8147.56,2435.04,-1011.82,-1406.76,605.38,14.79,-1874.76,6.84,-30.75,0.86,116.15,-28.26,-7823.82,-122.84,4634.1,1,33.01,-3.86,-33.49,20.81
293.79,-11145.3,6,4.08,-20.46,Rest,3803.68,15.42,Medium,84.06,46.65,-181.76,4600.56,-88.08,-6.31,1495.4,2226.36,-1480.22,-2842.64,384.76,-6.36,-1222.1,3.48,-29.44,1.14,112.38,-29.3,-8898.84,-387.85,4809.03,5,73.38,1.08,-79.65,393.46
329.19,-11674.69,2,7.3,-668.19,USA,5418.84,7.89,Low,72.96,64.8,-107.38,3771.81,-52.71,-5.94,67.2,2822.5,-1279.3,-1822.28,645.46,-2.64,-11.9,3.99,-30,1.18,116.82,-13.64,4700.4,42.36,5545.44,2,42.27,-12.7,-15.17,34.99
431.73,-5965.49,2,1.58,-691.59,UK,6263.08,4.17,High,47.82,81.57,-99.02,6117.66,83.34,-10.78,2755.89,1380.3,-1518.1,-2183.68,1140.84,-1.98,-295.06,3.32,-32.01,2.98,129.09,-19.92,-2655.21,2.02,3335.49,5,9.93,-3.96,-27.17,-8.93
325.68,-13394.71,5,13.54,274.14,UK,4503.58,18.72,Low,89.49,91.74,-185.62,4272.81,-197.04,-4.31,5035.35,1815.26,-1950.56,-2041.18,1303.68,0.51,-1231.58,2.44,-29.64,1.76,129.84,-18.82,-6514.44,-197.94,3198.24,2,90.72,-2.92,-78.43,467.76
366.63,-12681.64,3,11.12,-348.46,UK,6167.3,15.93,Very high,85.89,75.87,-242.3,5602.71,26.1,-13.4,-2779.27,1697,-2210.56,-2152.44,-699.42,-3.24,-33.84,2.03,-28.62,15.72,163.09,-22.9,-16437.99,-15.39,4329.81,4,71.23,-3.04,-75.51,492.55
570.27,-11765.52,4,4.58,56.92,Europe,4523.86,6.63,Very high,85.11,44.4,-268.36,4586.82,-86.52,-11.21,106.32,1919.22,-1004.48,-1940.52,-181.76,2.49,217.86,1.81,-37.62,2.2,114.38,-24.72,-8411.43,-541.02,4924.41,4,31.57,-10.28,-68.42,129.25
308.61,-11297.48,3,7.84,-399.68,Europe,5385.42,21.24,Very high,60.75,69.33,-243.38,5603.85,-13.5,-9.46,2538.32,2873.26,-1873.76,-2090.3,221.12,4.17,-128.84,0.78,-27.1,0.1,126.44,-19.92,-3903.63,-756.06,2760.36,5,38.26,-2.82,-64.72,191.25
369.78,-15015.21,7,4.94,-378.46,UK,5421.4,12.63,Low,69.06,67.38,-151.88,5011.77,-75.48,-7.8,-2358.55,1577.54,-1825.38,-1417.88,652.38,7.71,-605.28,2.71,-25.29,10.46,72.98,-28.04,5846.04,-670.67,3962.64,3,34.29,-1.4,-70.89,500.04
346.23,-13880.65,6,17.1,-364.2,Europe,5382.4,17.22,High,63.27,82.32,-166.14,5135.1,-75.51,-13.06,6931.71,1156.18,-1874.06,-1789.88,398.84,6.63,-747.48,5.72,-30.95,0.34,138.01,-20.94,-7660.98,-100.3,4905.96,3,42.29,-10.94,-50.02,120.16
190.71,-15035.52,7,4,-233.18,Europe,4311.66,22.05,Low,73.08,49.77,-144.92,3051.84,-114.36,-15.46,-7689.57,2310.02,-1696.22,-1998.62,-27.2,-0.84,-1035.62,3.8,-30.66,305.78,98.62,-16.92,-7272.27,-483.21,3171.69,6,81.6,-2.86,-50.26,163.29
438.81,-14969.11,1,7.46,-372.84,UK,4967.46,7.77,Low,37.08,63.09,-265.1,3924.93,-138.93,-9.8,7039.6,2941.24,-2475.1,-2019.84,595.52,11.46,-695.82,4.36,-22.15,48.84,234.98,-23.22,-5378.94,-66.29,1868.01,2,37.93,-6.68,-50.97,-8.93
299.31,-9053.34,4,10.1,-1068.38,UK,4002.2,26.43,Very high,70.17,69.63,-118.4,6190.89,-99.81,-12.26,929.62,2500.32,-2257.84,-2053.6,1009.22,2.28,-350.38,4.23,-31.24,5.34,35.36,-43.8,-5662.74,-39.21,4690.74,4,93.75,-13.82,25.02,498
400.62,-14628.86,3,12.1,-213.57,UK,3973.84,2.79,Low,83.52,60.09,-205.38,5355.75,85.71,-10.96,1409.06,1678.36,-2298.8,-1409.66,384.82,19.98,-840.42,8.66,-28.22,0.04,129.07,-32.7,-12765.36,-433.91,4095,3,44.73,1.3,-46.42,-8.93
