F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Class
8422.58,1,3314.68,-9.1184,9.8004,1,13.644,-14.682,0.72,-1510.5,3427.43,-7.34188,22.722,-56.77,-3482.3,-89259.64,-8.7516,6739.86,2.4372,,False
7353.66,1,3993.48,-9.9688,10.0179,1,12.7032,-11.0589,1.72,-2731.68,5617.93,-7.5858,12.8928,-42.129,-2657.7,-89296.8,-7.20099,6025.84,1.85427,30.48,True
11186.86,1,3835.24,-16.106,11.6655,1,18.036,-12.1194,1.72,-1345.78,3985.73,-8.5312,12.8511,-52.59,-1161.1,-89245.09,-7.668,7013.02,2.0436,32.7,False
8387.48,1,3610.98,-9.8296,9.897,0,13.83,-12.051,1.72,-1842.18,3793.7,-11.298,19.677,-41.887,-3225.02,-89292.28,-8.6631,6881.3,4.5609,,True
8605.7,1,3795.943,-16.122,12.1149,0,11.4096,-12.5862,1.72,-1749.88,3965.93,-8.6292,15.756,-51.63,-2821.7,-89206.48,-10.65,6633.64,2.0235,34.74,True
8032.26,1,3708.03,-10.1358,9.27213,1,10.8357,-17.217,0.72,-1450.49,3702.68,-8.8578,15.1314,-38.764,-3132.86,-89207.16,-7.156518,2031.04,11.958,29.08,False
10904.86,1,5006.78,-8.8426,11.8551,1,10.8483,-18.729,1.72,-1546.36,5186.93,-7.7418,12.981,-39.014,-2743.1,-89322.94,-7.6683,8518.64,3.8295,,True
9091.46,1,3737.88,-11.528,11.3787,0,12.471,-13.0344,0.72,-1514.76,3729.687,-12.228,13.9557,-40.171,-3027.08,-89205.72,-7.6746,7263.84,3.7113,,False
8421.88,0,3744.76,-11.644,12.972,1,11.4027,-12.3102,1.72,-1652.78,3756.07,-9.398,15.2475,-53.1,-3182.82,-89265.5,-8.4756,5295.64,3.285,31.24,True
9976.26,1,3708.74,-11.444,13.335,0,10.44153,-11.0391,0.72,-1322.08,3345.33,-8.2386,13.0227,-51.25,-2992.04,-89221.232,-8.0469,-1288.96,3.0957,,True
8624.3,0,2660.78,-8.7504,12.906,0,11.1786,-15.402,1.72,-1427.86,3611.33,-9.65,15.537,-55,-3106.6316,-89234.487,-7.37805,6992.18,14.406,27.92,False
8932.66,1,3697.48,-9.4968,12.1209,0,13.515,-13.4847,0.72,-1517.42,3618.63,-7.5586,15.984,-39.618,-2714.9,-90230.9,-7.37124,7093.64,2.6955,28.38,False
7917.06,1,3891.16,-9.1242,11.9508,0,13.242,-13.239,1.72,-1438.57,3928.33,-8.8234,13.077,-40.125,-3090.326,-89230.122,-7.39314,6744.08,3.9408,29.56,False
8402.42,1,3869.63,-10.676,10.8144,1,10.5402,-10.87149,0.72,-1022.28,4069.13,-8.077,16.38,-53.3,-2350.3,-89311.68,-9.4506,1967.04,1.91265,,False
7701.26,0,3875.42,-9.1184,11.1318,1,12.6717,-11.5383,0.72,-1369.78,3827.66,-10.86,13.0575,-37.548,-3114,-89182.98,-9.0501,6757.34,3.7647,,False
8302.9,0,3772.35,-15.246,11.1018,1,10.5708,-11.5137,1.72,-2009.98,4140.73,-7.6356,14.0916,-39.787,-3144.18,-89265.54,-8.4357,3689.04,6.999,33.34,True
9060.46,1,3764.55,-11.512,16.761,0,11.6982,-12.3456,1.72,-1442.65,3713.79,-14.172,13.9197,-68.02,-2979.16,-89202.52,-7.1400068,5917.04,3.6903,,True
9074.26,1,3632.18,-9.7608,12.927,1,14.178,-17.367,1.72,-1556.61,3626.33,-8.6764,14.5098,-51.88,-3079.98,-89251.424,-7.1414796,6303.64,8.514,31.76,True
9407.06,1,3643.58,-9.7664,12.276,0,15.459,-16.899,1.72,-1535.84,3355.33,-7.4684,13.2633,-39.858,-3093.262,-89253.152,-9.7146,6546.84,9.795,35.34,True
8037.86,0,3716.18,-13.65,9.44973,0,12.0873,-14.829,0.72,-1604.08,3814.93,-9.582,15.2613,-38.059,-3306.3,-89133.78,-7.147389,7095.44,5.043,27.1,False
5910.86,1,322.78,-8.5703,10.9623,1,15.567,-11.6868,1.72,-1599.08,3741.084,-8.8142,12.5874,-57.22,-3160.38,-89427.26,-13.557,6905.02,10.098,28.42,False
8461.838,0,3655.18,-11.568,9.5961,1,13.104,-11.0529,0.72,-1060.98,3417.93,-8.6712,17.199,-51.29,-3357.5,-89545.3,-8.1087,6147.44,2.6352,,True
8455.58,0,3897.54,-9.3216,15.672,1,11.6187,-10.85874,0.72,-4510.68,4068.83,-8.9896,21.294,-38.38,-3088.708,-89233.874,-8.8707,7227.44,4.5435,28.2,False
8785.66,1,4111.08,-9.118,15.051,1,13.83,-11.3484,1.72,-2246.08,3887.93,-10.258,14.5767,-45.627,-2530.7,-89252.174,-8.4768,6452.84,2.2914,,True
9044.46,0,3846.21,-11.938,9.33903,1,13.389,-16.017,0.72,-1584.88,3836.03,-9.572,15.0141,-51.61,-2554.1,-89378.82,-7.6344,6108.44,2.6457,32.74,True
8732.66,1,3069.78,-8.8722,12.708,1,13.521,-14.109,1.72,-1609.08,3706.65,-8.2216,16.29,-36.96,-3096.174,-89068.9,-7.28346,7082.24,3.8181,,True
9569.66,0,3525.88,-9.0796,11.6019,0,14.763,-10.9908,1.72,-2585.68,3649.63,-8.8714,13.7007,-36.9732,-3063.56,-89040.16,-7.2369,6540.24,8.385,33.92,True
12094.86,1,3987.68,-9.9374,11.0676,1,15.606,-18.624,0.72,-1530.64,3841.73,-9.278,12.8223,-45.563,-2655.1,-90038.3,-7.6185,6356.84,3.3501,,True
8361.32,0,3869.07,-12.36,11.205,1,11.2335,-13.5483,0.72,-1488.395,4155.83,-8.7916,16.989,-76.62,-3002.98,-91044.7,-7.1400667,7426.24,3.4125,,False
9265.26,1,4590.78,-8.60886,10.0062,0,20.775,-16.506,1.72,-1480.003,3749.95,-10.296,14.1792,-71.03,-3041.6,-89224.436,-12.171,6722.58,10.53,,False
8695.26,0,3787.51,-11.262,11.0826,1,15.117,-13.4115,0.72,-1553.43,3818.65,-8.1414,20.805,-36.2223,-1712.3,-89262.56,-8.1498,7136.44,2.0427,,False
8555.6,0,3816.54,-10.0648,14.154,0,13.359,-10.97595,1.72,-1693.88,3843.83,-8.862,22.668,-50.33,-3044.02,-89382.02,-8.4831,7009.06,7.227,,False
8414.98,1,4266.08,-9.0588,11.9877,1,15.009,-11.4066,1.72,-1215.28,3843.13,-10.738,18.894,-42.262,-2937.28,-89225.412,-7.147755,6438.44,3.3777,,False
8451.2242,1,3747.1,-9.4588,10.6818,1,10.9668,-12.1452,1.72,-1403.29,3834.81,-8.9198,16.212,-38.214,-3097.71,-89225.808,-9.4917,7343.04,7.158,31,False
8999.86,1,3530.68,-9.308,14.043,0,12.4863,-19.245,1.72,-1546.78,3763.9,-9.1304,14.7417,-40.766,-3092.984,-89501.9,-13.239,7141.04,11.469,35.44,True
8348.18,1,3695.98,-8.7746,11.178,1,15.447,-12.8826,0.72,-1429.71,3805.62,-11.08,16.848,-37.829,-3130.02,-89379.66,-8.2155,6946.96,4.1598,,False
8721.06,0,3870.06,-13.542,10.6077,0,12.2838,-11.3286,1.72,-2318.08,4331.83,-8.5544,15.0144,-40.271,-2823.3,-89243.492,-7.23666,7157.64,3.2661,,False
8652.7,0,3780.29,-10.786,15.21,1,14.736,-11.3295,1.72,-1280.38,3518.83,-7.4304,14.1195,-39.692,-2613.3,-89135.86,-10.812,6406.44,2.0124,,False
8392.42,1,3759.48,-17.262,10.2336,1,10.33692,-16.635,0.72,-1624.18,3766.12,-11.28,16.26,-39.213,-3338.1,-89865.1,-7.145544,-2318.96,3.4023,,True
8790.46,0,3946.18,-10.3928,10.6593,0,11.4729,-13.1592,1.72,-1516.22,3947.33,-9.262,15.42,-49.38,-2414.1,-89203.82,-7.36242,6825.402,2.4729,28.26,False
8201.46,1,3605.88,-9.2934,12.486,1,14.064,-11.2677,1.72,-1469.12,3756.35,-8.8728,14.8572,-43.158,-3139.34,-89564.3,-9.21,6381.04,7.668,,False
5448.86,1,3913.38,-12.2,14.589,1,15.774,-11.9187,1.72,-1605.28,3996.63,-10.95,12.54414,-54.17,-2930.3,-89216.402,-7.218,7016.14,2.7123,,True
8877.06,0,3236.98,-8.886,9.7896,1,13.962,-11.2689,1.72,-2382.48,3630.53,-8.767,15.618,-38.813,-2916.9,-89264.66,-7.31346,6308.84,2.4807,,True
7876.66,0,4006.28,-10.79,10.5483,0,15.708,-12.8343,0.72,-1754.88,3881.93,-14.078,14.0403,-39.624,-3081.68,-89985.7,-7.19265,6411.04,7.467,32.36,True
11488.86,1,3849.84,-9.001,10.1739,0,13.917,-12.1269,0.72,-1672.58,3755.27,-10.256,12.9522,-39.043,-2970.08,-89241.912,-9.2547,6788,5.796,,True
8607.66,1,4036.28,-9.0654,9.636,0,12.0174,-14.892,0.72,-1591.78,4321.13,-8.0322,17.373,-37.724,-2691.7,-90984.5,-7.4553,6950.4,2.4069,30.92,False
8686.06,1,2664.78,-8.64638,9.7545,0,10.5183,-11.1258,0.72,-1263.28,3697.73,-11.898,17.094,-55.06,-2905,-89409.3,-8.2248,7804.44,2.6034,27.18,False
8243.06,0,3692.88,-10.2184,11.9898,0,11.0721,-13.014,1.72,-1469.3,4561.63,-7.4258,16.161,-36.11594,-3179.62,-89185.46,-7.4958,7434.64,5.493,31.3,False
8661.26,1,3419.88,-8.8366,14.448,1,11.3196,-11.7804,1.72,-1829.28,3698.77,-10.1,19.827,-55.97,-2949.1,-87190.3,-7.4745,5495.04,3.5286,34.02,True
12304.86,1,3631.38,-9.1776,12.501,0,16.929,-11.997,1.72,-1439.97,3723.93,-9.344,12.5838,-37.983,-3026.26,-89276.52,-7.41579,6988.96,5.073,27.78,False
8048.06,0,4337.88,-8.8626,12.315,0,14.916,-11.1915,1.72,-1295.78,4271.93,-8.2218,13.026,-46.39,-3065,-89234.33,-8.5293,6993.62,6.156,30.24,False
9324.86,1,4841.78,-8.8214,12.831,1,11.4897,-12.0159,1.72,-1592.88,3870.53,-10.938,12.9504,-40.542,-2685.3,-89214.06,-7.17513,5402.44,2.904,,False
8444.052,1,3785.69,-13.134,11.8452,0,13.983,-14.25,0.72,-1546.71,4267.43,-7.7908,17.022,-37.64,-3114.688,-89497.5,-7.26666,6985.56,5.364,28.16,False
8413.98,1,2619.78,-8.7086,11.3283,1,13.0749,-12.1881,0.72,-1441.08,3719.29,-8.1726,22.317,-46.1,-3151.52,-89331.34,-9.7236,7002.5,7.299,,False
9238.66,1,3668.98,-9.7674,15.648,0,10.8165,-18.258,0.72,-1491.015,3673.44,-9.2,14.3991,-38.323,-2719.1,-89275.1,-8.7681,7923.84,2.52,29.88,False
9257.86,0,3762.92,-13.092,11.7726,1,12.0879,-15.291,0.72,-1497.38,3522.83,-8.3242,13.5966,-36.4448,-2843.5,-89175.66,-7.29102,5622.04,2.4642,,True
8268.06,0,3760.52,-10.598,13.347,1,11.6883,-11.6046,0.72,-1093.38,3734.5143,-8.703,14.1552,-39.882,-3110.296,-89236.058,-8.0823,6244.84,4.74,31.02,True
8663.66,1,3800.505,-11.154,10.3371,1,11.4429,-14.115,1.72,-1478.075,3774.41,-10.156,18.615,-62.49,-2951.64,-89280.86,-10.842,7659.44,4.2483,29.32,False
8643.7,1,3657.68,-10.2636,9.7536,0,14.841,-13.5393,0.72,-1506.76,3511.53,-8.314,21.639,-47.05,-2914.62,-89203.8,-11.73,6940.44,3.1722,30.86,False
8144.86,1,3563.18,-9.022,9.42438,1,11.0967,-19.584,1.72,-1457.42,3761.7,-11.854,13.5726,-36.6563,-3117.604,-89247.356,-10.317,7744.24,10.197,29.8,False
8450.532,0,3758.81,-12.328,9.6702,0,11.718,-12.624,0.72,-1738.58,4460.63,-7.5806,23.085,-51.07,-3143.3,-89229.628,-7.947,6820.94,5.547,30.3,False
8606.18,1,3425.48,-8.7438,12.0582,0,11.7954,-11.7537,1.72,-1709.58,3686.01,-8.8376,21.942,-37.0249,-2879.7,-89093.98,-11.367,6111.44,3.0798,31.42,True
8502.9,0,3886.49,-9.0662,9.38478,1,14.529,-12.4389,1.72,-1694.98,3835.53,-12.14,17.427,-65.42,-3050.84,-89334.76,-12.351,7098.64,3.552,,True
8602.84,0,3620.18,-8.59974,13.299,1,10.42545,-13.839,0.72,-1427.43,3758.24,-8.6388,14.4735,-41.508,-2845.3,-89181.22,-8.0307,3215.04,2.3205,,True
8517.14,0,3533.78,-10.2244,9.45618,0,12.0249,-10.92627,1.72,-1594.18,3605.33,-9.808,18.417,-38.51,-3133.18,-89251.782,-7.26885,6743.28,9.477,28.12,False
8825.26,1,3826.34,-9.6312,15.666,1,10.4331,-13.383,1.72,-1560.99,3776.05,-9.666,16.743,-43.675,-2854.5,-89237.003,-7.14084,5975.84,3.5571,,False
8280.44,0,3669.08,-9.9836,9.9798,0,11.0724,-17.388,1.72,-1561.38,3782.15,-13.794,13.4796,-37.103,-3134.44,-89520.5,-7.22187,7515.84,9.765,28.12,False
8600.42,1,3833.51,-11.296,12.0258,0,10.7403,-14.424,1.72,-1580.91,3788.97,-13.6,16.833,-47.27,-2949.76,-89267.44,-12.432,5387.24,3.3519,31.5,True
10391.86,1,3798.2738,-9.38,10.8897,0,12.7989,-11.3055,0.72,-1942.78,3750.06,-9.664,13.3671,-43.408,-3042.9,-89223.312,-7.19043,6815.46,10.425,31.86,True
8016.06,0,3785.73,-14.12,13.551,1,11.1063,-12.0891,0.72,-1455.84,3739.881,-9.224,12.8961,-49.49,-3110.892,-89231.27,-11.454,4095.04,6.762,31.72,True
9308.86,0,3733.59,-11.522,10.017,1,12.243,-11.8476,1.72,-1663.78,3458.63,-8.2868,13.6731,-38.309,-3023.36,-89194.96,-7.28595,5277.04,4.0581,30.26,False
9328.86,1,4766.08,-8.8852,13.71,1,10.8534,-11.8374,0.72,-1234.28,4038.83,-8.672,14.3523,-54.52,-2775.7,-89255.386,-9.4053,9545.04,4.3632,30.28,False
8087.66,0,3927.48,-10.862,12.672,0,12.4644,-11.3355,0.72,-1128.78,3954.13,-9.626,15.3,-37.419,-3096.22,-89206.64,-8.7426,6000.64,13.653,32.96,True
8725.66,1,4017.58,-9.4858,10.3017,1,10.5867,-10.88838,1.72,-140.68,3819.92,-10.058,18.123,-70.09,-2821.5,-89785.3,-7.17564,10151.04,4.0704,,False
6964.06,1,3744.09,-12.074,11.5812,1,12.0468,-18.15,1.72,-1541.8,3762.89,-11.888,12.6105,-55.88,-3316.9,-89264.34,-7.147617,5726.44,2.9673,,True
8448.432,1,3861.72,-11.792,12.438,0,11.8182,-13.0542,0.72,-1615.08,4273.93,-8.0996,18.105,-52.97,-2970.52,-89463.9,-7.35723,5734.84,3.1395,32.4,True
11526.86,1,3865.11,-10.2156,10.7148,1,19.431,-17.049,1.72,-1420.12,3843.03,-7.9366,12.8037,-45.751,-2952.6,-89284.16,-8.7957,7016.94,5.745,28.98,False
8637.74,1,4146.98,-9.329,10.6107,1,11.0118,-12.4425,0.72,-1730.58,3992.93,-10.044,14.4954,-45.524,-3033.66,-89200.24,-7.28994,7392.84,6.42,31.74,True
8849.06,0,3768.01,-12.294,14.232,0,12.5631,-13.338,0.72,-1731.78,3955.13,-7.8622,15.894,-36.345,-2760.3,-89192.96,-7.29684,6727.86,2.3058,31.72,False
8951.66,1,4382.88,-8.8834,9.75,1,10.8645,-11.127,1.72,-2651.68,4174.93,-8.5776,14.2398,-39.358,-2733.3,-89175.9,-8.2227,7210.24,2.8113,32.04,True
8465.386,0,3885.76,-9.7812,13.275,1,13.773,-13.1466,1.72,-1512.45,3802.4,-11.352,22.251,-46.34,-3014.24,-89137.82,-7.3998,6423.04,3.8148,27.66,False
8358.78,0,3974.68,-9.564,12.924,0,13.425,-13.5252,0.72,-1695.68,5110.93,-7.6848,17.82,-42.012,-3102.088,-89296.72,-9.3012,6313.84,5.739,,True
9678.26,1,3687.28,-9.851,11.9496,0,13.209,-15.549,1.72,-1463.25,3182.93,-7.4244,13.2267,-58.63,-3077.2,-89244.32,-7.165575,6932.56,10.452,31.2,False
5738.86,1,3320.98,-9.1724,9.3987,1,12.7707,-19.107,1.72,-1578.97,4996.93,-7.37544,12.903,-46.03,-3284.5,-89209.1,-7.8996,5593.04,5.793,29.94,True
8143.06,0,3804.704,-14.506,10.6944,1,11.8557,-11.5146,1.72,-2113.88,8037.93,-7.3288,14.0784,-43.909,-3283.52,-89248.948,-7.1400875,6580.84,2.3856,32.56,True
8077.46,1,4003.28,-9.2994,14.145,1,10.5111,-11.8296,0.72,-1784.98,3838.73,-12.718,14.7021,-47.11,-3120.632,-89236.69,-7.4808,757.04,5.283,,True
8749.06,0,3750.73,-14.004,11.0439,0,13.752,-12.1746,0.72,-1745.18,3737.523,-13.504,17.364,-49.93,-3089.826,-89031.3,-7.2837,7387.84,10.764,,False
8944.46,0,4223.18,-8.8064,9.6342,1,10.8585,-11.9061,0.72,-1838.98,4220.83,-7.8746,14.5386,-69.35,-3056.78,-89213.96,-7.39017,4921.44,9.996,,True
8485.34,0,6377.78,-8.6198,17.595,1,11.0415,-11.4501,0.72,-2422.78,8470.93,-7.38376,14.5845,-46.2,-3057.3,-89263.74,-7.7868,4871.44,8.319,30.52,True
8508.18,0,4041.98,-8.7288,10.8099,1,10.551,-11.9427,1.72,-1425.28,4137.33,-7.7564,18.852,-40.21,-2991.2,-89220.278,-8.9601,6360.04,3.6501,28.3,False
8350.58,1,3926.78,-10.552,10.7814,0,13.344,-14.931,1.72,-1471.7,3964.63,-10.242,17.883,-65.03,-2673.5,-96182.3,-7.38777,7220.04,2.0094,,False
12382.86,0,4032.88,-9.6196,11.5827,1,11.8662,-19.743,1.72,-1517.82,3820.17,-10.874,12.636,-37.979,-2828.7,-89229.25,-7.8939,5609.24,3.8877,,True
8696.06,1,2774.78,-8.7814,11.8446,0,12.51,-12.1392,1.72,-1344.58,3672.29,-12.018,15.333,-41.253,-3101.336,-89303.3,-7.159779,6924.86,5.589,28.38,False
11100.86,1,3834.21,-10.3896,12.699,1,12.2634,-12.0594,0.72,-1568.21,3860.73,-8.9374,12.56088,-60.46,-3068.36,-89266.24,-10.272,6591.24,9.819,29.04,False
7865.46,0,3862.32,-12.844,12.762,1,11.2293,-17.61,0.72,-1491.08,4655.53,-7.7406,12.7308,-52.25,-2826.1,-89279.3,-9.3045,5173.44,2.5242,31.08,True
7774.06,1,3847.31,-11.926,12.543,0,10.5924,-12.5487,1.72,-1644.68,4272.83,-8.163,13.2984,-54,-3104.3484,-88934.5,-7.1400992,1933.04,3.3528,32.6,True
9402.26,1,3761.97,-13.352,12.3,0,11.4219,-15.366,0.72,-1595.68,3847.03,-8.0674,13.8861,-47.66,-3021.9,-89644.3,-7.6686,7643.84,4.0884,28.12,False
7758.66,0,2168.78,-8.61804,12.834,1,10.7487,-11.7516,0.72,-1966.18,3821.3,-10.46,13.4064,-44.404,-3351.9,-89239.65,-7.30797,6702.74,3.396,,True
8875.26,1,3866.58,-11.104,14.643,1,19.518,-11.0343,0.72,-1452.67,3847.53,-9.786,14.9223,-47.09,-2220.7,-89290.92,-8.1672,6868.36,2.2326,28.2,False
9410.26,0,4018.48,-10.4162,9.36093,0,15.078,-11.3643,0.72,-2541.68,3868.03,-13.782,13.7283,-43.77,-2750.5,-89238.834,-7.30686,7030.16,3.4611,28.5,False
8357.92,0,3896.52,-11.338,13.215,0,11.7618,-14.862,1.72,-1465.93,3829.24,-13.902,17.868,-47.73,-2365.5,-89196.26,-8.9799,7007.36,1.91796,32.26,True
9388.86,0,3856.5,-11.172,11.7804,1,15.273,-11.325,0.72,-1923.58,4101.83,-8.0852,13.9035,-43.883,-2597.1,-89161.08,-9.9105,6892.92,2.7057,32.96,False
7234.46,0,6135.78,-8.6694,11.1567,0,12.8088,-15.198,0.72,-1504.39,3888.03,-14.008,12.8598,-41.325,-3041.5,-89192.8,-12.27,7376.44,5.799,29.2,False
10073.26,1,3791.254,-10.93,9.678,1,23.175,-12.8175,0.72,-1702.58,4141.03,-7.5834,12.9918,-42.328,-2993.28,-89202.76,-7.8636,6752.92,4.1145,,True
9702.06,0,3771.56,-11.714,9.6714,1,12.474,-12.0516,1.72,-1353.28,3736.21,-10.31,12.924,-41.254,-3006.42,-89242.872,-7.1403213,7157.04,3.9045,,False
8394.46,1,3510.58,-9.514,14.379,0,11.9115,-13.0953,1.72,-1468.14,3735.1825,-9.678,19.377,-36.8459,-3196.98,-89230.718,-7.8351,7216.04,4.752,30.54,False
9185.26,0,4576.78,-9.187,9.4404,0,12.5913,-12.2406,1.72,-1770.28,4213.83,-8.81,13.7397,-62.41,-1275.7,-89238.496,-12.456,6082.84,2.082,,True
8267.98,0,4006.68,-9.763,10.5609,1,10.6374,-13.116,0.72,-1726.88,4227.83,-8.7296,15.837,-60.53,-3085.628,-89300.86,-7.5189,2673.04,3.9714,,True
8394.8,0,3632.38,-9.8504,10.1337,1,11.7741,-11.8314,1.72,-1237.28,3677.63,-8.1534,14.1822,-44.059,-3127.68,-89215.38,-10.596,7326.84,6.45,29.32,False
8429.84,1,4092.28,-9.4452,9.6408,1,12.0393,-11.7789,1.72,-1479.253,4153.93,-8.781,19.743,-43.973,-2857.7,-89069.62,-12.78,7346.24,2.7027,30.98,False
8433.328,0,3849.81,-9.3492,12.492,0,10.5468,-12.5667,0.72,-1665.28,3867.43,-9.88,13.2513,-47.49,-3093.774,-89231.184,-7.154133,3627.04,6.423,33.06,True
8007.66,0,3825.38,-9.2932,11.6433,1,22.722,-16.338,0.72,-1464.99,3878.23,-9.348,13.3851,-40.474,-3109.808,-89268.88,-9.6303,6847.754,5.682,,False
8773.86,1,3641.18,-9.4952,9.8394,1,10.6383,-12.2538,1.72,-1445.92,3578.93,-8.7626,15.45,-48.77,-3075.02,-89230.37,-8.7981,2865.04,8.775,,False
8308.76,0,3573.98,-9.073,11.6127,1,14.763,-12.5508,0.72,-1465.19,3732.506,-12.304,13.6719,-42.765,-3115.762,-89289.62,-7.4616,6464.84,8.439,,True
8470.256,0,3752.52,-10.4044,13.755,0,10.32624,-14.07,1.72,-1617.28,4105.03,-8.1074,24.639,-59.98,-3173.02,-89170.66,-7.719,10279.04,2.1894,,False
8639.18,0,3768.29,-8.8636,18.48,0,13.0623,-12.8943,0.72,-1644.58,4325.13,-7.733,14.7639,-37.918,-3072.02,-89223.862,-7.18155,6875.72,5.04,29.02,False
8544.52,1,3671.98,-10.51,11.3994,0,10.41738,-14.358,1.72,-1582.83,3352.83,-7.5658,21.138,-39.567,-3103.2352,-89244.49,-9.3951,-124.96,7.167,34.94,True
8908.26,0,3102.88,-8.6982,9.7044,0,12.0144,-14.139,0.72,-1476.388,3511.33,-8.3568,14.8383,-40.84,-3020,-89248.26,-7.18014,5808.64,4.5204,32.94,True
8282.02,1,3580.98,-9.3156,12.951,0,15.159,-13.023,0.72,-1471.23,3772.33,-7.5946,14.9196,-47.91,-3149.26,-89211.16,-7.26519,6613.64,5.76,33.94,True
7795.66,0,4046.98,-8.8206,13.257,0,10.9203,-12.6405,1.72,-1349.28,3929.63,-9.086,12.7308,-38.909,-3043.14,-89300.4,-11.832,8345.04,3.2913,31.7,False
8272.62,0,3812.83,-11.702,12.411,1,17.028,-11.2335,1.72,-1675.28,3849.93,-9.724,14.3664,-44.012,-3100.974,-89300.56,-7.6032,6619.24,3.5991,,True
7751.26,0,3620.18,-10.854,9.6357,0,13.437,-11.8086,1.72,-1927.88,4323.83,-7.533,14.4105,-36.9356,-3167.52,-89249.084,-8.9412,6836.482,13.425,,False
8234.46,0,3741.69,-12.782,9.9009,0,14.811,-13.0248,0.72,-1722.38,4026.13,-8.2422,14.1987,-39.171,-3150.42,-89427.82,-7.21872,6974.28,9.099,26.98,False
8449.398,1,3571.98,-10.2238,10.9896,0,12.528,-11.172,0.72,-1659.38,3118.53,-7.4628,15.1464,-43.262,-3197.58,-89259.6,-7.8999,6856.34,4.6677,,False
8350.44,1,3829.37,-10.2084,11.0226,1,10.43943,-11.2371,0.72,-1331.68,3845.63,-9.964,14.4525,-48.16,-3080.52,-89386.98,-8.8029,6748.24,4.5546,29.34,False
8012.06,1,3792.083,-11.668,9.5739,1,13.563,-13.758,0.72,-1597.88,3841.83,-10.478,13.6728,-52.51,-3135.38,-89161.84,-9.5916,6386.64,6.522,,True
9106.26,1,3248.28,-8.7286,9.46674,1,17.271,-14.526,0.72,-1549.67,3760.06,-8.8042,14.0259,-41.158,-2747.1,-89300.78,-8.6241,6902.04,2.1888,30.54,True
7708.46,0,3768.32,-16.5,9.6243,1,13.83,-11.5635,0.72,-1915.48,3799.81,-8.2934,14.2209,-58.93,-3204.64,-89228.116,-7.30317,5771.64,6.879,30.54,True
8159.26,0,3879.29,-10.0188,9.8793,1,14.979,-12.2115,1.72,-1776.88,4105.43,-8.592,13.3359,-42.616,-3085.506,-89270.94,-7.150701,6543.44,3.2379,,True
7245.26,1,4058.28,-9.032,9.9033,0,11.9994,-15.774,1.72,-1583.19,4557.23,-8.0492,12.7353,-69.89,-3117.636,-89221.506,-7.9641,6798.28,4.3944,33.8,True
8650.38,0,3749.33,-8.774,13.23,0,13.236,-12.2157,0.72,-1496.4,3789.68,-8.3344,14.8899,-53.95,-2851.3,-89205.44,-7.29414,6387.64,2.4336,29.86,False
8558.18,0,3969.78,-10.2878,9.9126,0,10.6359,-15.822,0.72,-1594.68,5117.93,-7.686,14.2026,-40.848,-3044.88,-89068.22,-7.29795,2985.04,6.558,,True
10342.66,0,4101.58,-9.4464,10.3434,0,12.57,-11.8542,1.72,-1198.68,4462.83,-7.4898,12.48762,-43.015,-2870.1,-89447.3,-9.7407,5807.04,3.7716,31.58,True
